Timestamp,Topic_ID,Topic_Name,Priority,Rate_Hz,Msg_Size,Live_Mbps,Admission_Status,Lossless_Verification
2026-08-03 18:10:08,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:08,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:08,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:08,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:08,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:08,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:08,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:09,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:09,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:09,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:09,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:09,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:09,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:09,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:10,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:10,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:10,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:10,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:10,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:10,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:10,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:11,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:11,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:11,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:11,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:11,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:11,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:11,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:12,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:12,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:12,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:12,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:12,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:12,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:12,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:13,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,5,/topic_05,P2,26.0,146.5 KB,31.2,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:13,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:13,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:13,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:13,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:13,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:13,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:14,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:14,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:14,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:14,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:14,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:14,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:14,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:15,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:15,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:15,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:15,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:15,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:15,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:15,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:16,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:16,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:16,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:16,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:16,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:16,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:16,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:17,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:17,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:17,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:17,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:17,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:17,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:17,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:18,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:18,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:18,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:18,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:18,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:18,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:18,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:19,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:19,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:19,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:19,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:19,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:19,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:19,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:20,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:20,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
